id,tweet,label,length,text_short,length_short,model_output,prob_offensive
63062,@USER Both need to drink a cup of red ginseng tea and go to a neutral menopausal corner.,NOT,25,@USER Both need to drink a cup of red ginseng tea and go to a neutral menopausal corner.,25,"tensor([[ 0.6610, -0.6230]])",not-offensive
20936,@USER my mom left me a whole big squash. Any recipes you recommend I can do with a squash ??😅,NOT,26,@USER my mom left me a whole big squash. Any recipes you recommend I can do with a squash??😅,26,"tensor([[ 1.0493, -1.0827]])",not-offensive
89650,@USER @USER And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,NOT,29,@USER @USER And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?,29,"tensor([[ 0.1464, -0.0126]])",not-offensive
42431,@USER @USER @USER He is a Lord now,NOT,13,@USER @USER @USER He is a Lord now,13,"tensor([[ 1.5401, -1.6148]])",not-offensive
34856,"@USER Eminem did gun control"" a machine gun kelly come back""",NOT,17,"@USER Eminem did gun control"" a machine gun kelly come back""",17,"tensor([[ 0.5502, -0.5673]])",not-offensive
99244,@USER Oh he is more than that lol,NOT,11,@USER Oh he is more than that lol,11,"tensor([[ 1.2508, -1.1666]])",not-offensive
50852,.@USER announced that she is ready to represent the Philippines in the @USER Fashion Show 2018 URL #entertainmentnews,NOT,27,.@USER announced that she is ready to represent the Philippines in the @USER Fashion Show 2018 URL #entertainmentnews,27,"tensor([[ 1.6697, -1.6375]])",not-offensive
50745,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are the best #Memember #Memologist URL,NOT,97,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are the best #Memember #Memologist URL,97,"tensor([[ 1.3916, -1.3725]])",not-offensive
50670,@USER @USER @USER @USER @USER @USER @USER True. But are all school shootings and accidents with toddlers done by bad criminals who would know how to get a gun? Highly doubt it. These are spontaneous acts/accidents that would be dramatically reduced by gun control.,NOT,60,@USER @USER @USER @USER @USER @USER @USER True. But are all school shootings and accidents with toddlers done by bad criminals who would know how to get a gun? Highly doubt it. These are spontaneous acts/accidents that would be dramatically reduced by gun control.,60,"tensor([[ 0.2381, -0.2283]])",not-offensive
46051,@USER Do you know how rare she is? Gingers are mostly males. Gorgeous,NOT,20,@USER Do you know how rare she is? Gingers are mostly males. Gorgeous,20,"tensor([[ 1.1006, -0.9427]])",not-offensive
88135,@USER @USER @USER @USER You should tell the @USER They've just posted a tweet about how much better the railways are since they privatised them...  URL,NOT,37,@USER @USER @USER @USER You should tell the @USER They've just posted a tweet about how much better the railways are since they privatised them...  URL,37,"tensor([[ 1.4141, -1.3897]])",not-offensive
22011,@USER Another reason not to root for the Panthers...#MAGA,NOT,16,@USER Another reason not to root for the Panthers...#MAGA,16,"tensor([[ 0.9209, -0.8770]])",not-offensive
63117,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She looks like she is planning a sneak attack 😅,NOT,33,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She looks like she is planning a sneak attack 😅,33,"tensor([[ 1.0138, -0.9403]])",not-offensive
86186,@USER The liberals sure are walking a VERY dangerous line.,TIN,14,@USER The liberals sure are walking a VERY dangerous line.,14,"tensor([[0.0024, 0.0387]])",offensive
82750,// AWWWWW thank you so much! You are a brilliantly talented writer and I am so thrilled to interact with you! This thread is going to be epic! URL,NOT,36,// AWWWWW thank you so much! You are a brilliantly talented writer and I am so thrilled to interact with you! This thread is going to be epic! URL,36,"tensor([[ 1.7711, -1.8354]])",not-offensive
92106,@USER @USER @USER One day you are gonna be an expert mate 😻👍😹,NOT,23,@USER @USER @USER One day you are gonna be an expert mate 😻👍😹,23,"tensor([[ 1.3495, -1.4107]])",not-offensive
41092,@USER You are a cheater casey!,TIN,12,@USER You are a cheater casey!,12,"tensor([[-1.0477,  1.0581]])",offensive
43381,@USER Kerry is so full of shit he is undermining things and he knows it! The Iran debacle is his baby and he wants to keep it no matter what it costs!!!!!!!!,TIN,37,@USER Kerry is so full of shit he is undermining things and he knows it! The Iran debacle is his baby and he wants to keep it no matter what it costs!!!!!!!!,37,"tensor([[-1.2233,  1.2001]])",offensive
17621,@USER Guilty until proven innocent...right..?,NOT,12,@USER Guilty until proven innocent...right..?,12,"tensor([[ 0.9039, -0.7819]])",not-offensive
29727,"@USER If the media stop reporting what happens on The View"" perhaps it will disappear from view. If  Conservative America wanted to know what those imbalanced voices had to say we would watch it. The rest of us are busy watching the sidewalk for poop put there by Hollywood liberals.""",TIN,59,"@USER If the media stop reporting what happens on The View"" perhaps it will disappear from view. If  Conservative America wanted to know what those imbalanced voices had to say we would watch it. The rest of us are busy watching the sidewalk for poop put there by Hollywood liberals.""",59,"tensor([[-0.2232,  0.2256]])",offensive
16151,@USER @USER It's Antifa Ford.,NOT,12,@USER @USER It's Antifa Ford.,12,"tensor([[ 1.2077, -1.2029]])",not-offensive
29839,@USER Alternative: people died in PR because of a freakin HURRICANE you half wit,TIN,22,@USER Alternative: people died in PR because of a freakin HURRICANE you half wit,22,"tensor([[-0.8653,  0.8174]])",offensive
89532,@USER @USER @USER I assume the UK Conservatives are also massively against early years assessments?,NOT,21,@USER @USER @USER I assume the UK Conservatives are also massively against early years assessments?,21,"tensor([[ 1.2828, -1.3573]])",not-offensive
48830,@USER How are those strict gun control laws working out for you Dems!,NOT,17,@USER How are those strict gun control laws working out for you Dems!,17,"tensor([[ 0.1431, -0.1739]])",not-offensive
14102,"@USER How's her GO FUND ME"" page working, Kamala rama lama ding-dong?  I believe you, Anita, or is it Antifa? The left is off the rails, and heading downhill with a load full of crap. Keep drinking, and smoking your meds.""",TIN,65,"@USER How's her GO FUND ME"" page working, Kamala rama lama ding-dong?  I believe you, Anita, or is it Antifa? The left is off the rails, and heading downhill with a load full of crap. Keep drinking, and smoking your meds.""",65,"tensor([[-0.7515,  0.6958]])",offensive
61754,@USER I know a lot of Democrats you wish good things for her butt she turned to the dark side.,NOT,24,@USER I know a lot of Democrats you wish good things for her butt she turned to the dark side.,24,"tensor([[ 0.2148, -0.1315]])",not-offensive
46787,@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad,TIN,54,@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad,54,"tensor([[-0.8778,  0.8415]])",offensive
29884,@USER i really do love you URL,NOT,10,@USER i really do love you URL,10,"tensor([[ 1.6821, -1.6400]])",not-offensive
42249,"@USER @USER Hey @USER the only men"" not doing the right thing are #liberals and #Democrats:  @USER @USER @USER  Rapists, abusers and criminals.  So you can kiss my white a$$ URL",TIN,51,"@USER @USER Hey @USER the only men"" not doing the right thing are #liberals and #Democrats:  @USER @USER @USER  Rapists, abusers and criminals.  So you can kiss my white a$$ URL",51,"tensor([[-0.9581,  0.9309]])",offensive
76388,"@USER Nope.. He's still trying to make up for that inch difference."" He laughed, checking on his meal again. ""How was it? School I mean. You must've been busy considering where you are now..""""",NOT,48,"@USER Nope.. He's still trying to make up for that inch difference."" He laughed, checking on his meal again. ""How was it? School I mean. You must've been busy considering where you are now..""""",48,"tensor([[ 1.3941, -1.4049]])",not-offensive
98854,@USER He is so talented!,NOT,9,@USER He is so talented!,9,"tensor([[ 1.7766, -1.6840]])",not-offensive
63886,@USER Oh GOOD WE CAN START REMINDING PEOPLE ABOUT THE WORST ADMINISTRATION IN HISTORY OBAMA the I will not help blacks and Hispanics president that sent a plane filled with cash to Iran sent guns to Mexico so they could kill people and start a gun control riot and started Ferguson riot,TIN,64,@USER Oh GOOD WE CAN START REMINDING PEOPLE ABOUT THE WORST ADMINISTRATION IN HISTORY OBAMA the I will not help blacks and Hispanics president that sent a plane filled with cash to Iran sent guns to Mexico so they could kill people and start a gun control riot and started Ferguson riot,64,"tensor([[-0.3558,  0.2926]])",offensive
35003,@USER @USER Y’all some bitches lol,TIN,14,@USER @USER Y’all some bitches lol,14,"tensor([[-1.2606,  1.2512]])",offensive
59951,"@USER @USER @USER @USER @USER You realize he was referring to Assault Weapons"". Good to know.  You are begging to have less rights b/c you are convinced that life in the USA is too scary with all these darn freedoms  Mexico has stringent gun control Go there &amp; see the utopia your authoritarianism has wrought""",NOT,73,"@USER @USER @USER @USER @USER You realize he was referring to Assault Weapons"". Good to know.  You are begging to have less rights b/c you are convinced that life in the USA is too scary with all these darn freedoms  Mexico has stringent gun control Go there &amp; see the utopia your authoritarianism has wrought""",73,"tensor([[-0.0002, -0.0888]])",not-offensive
77583,@USER Antifa needs a good ole boy ass beating...,TIN,15,@USER Antifa needs a good ole boy ass beating...,15,"tensor([[-1.0243,  0.9379]])",offensive
72259,@USER And he was right,NOT,8,@USER And he was right,8,"tensor([[ 1.4612, -1.3977]])",not-offensive
71658,@USER Speaks volumes to the shift of political ideology in Canada when a sitting Liberal MP identifies more with the the Opposition Conservatives.  Both parties have shifted too far left.,NOT,37,@USER Speaks volumes to the shift of political ideology in Canada when a sitting Liberal MP identifies more with the the Opposition Conservatives.  Both parties have shifted too far left.,37,"tensor([[ 1.0126, -1.0629]])",not-offensive
60611,4.5 million kids in poverty a screwed up Universal Credit system  Brexitshambles an Economy teetering on the brink  ...the list is endless and the common factor &gt; @USER building a country fit for nothing,TIN,50,4.5 million kids in poverty a screwed up Universal Credit system  Brexitshambles an Economy teetering on the brink ...the list is endless and the common factor &gt; @USER building a country fit for nothing,49,"tensor([[-0.1023,  0.0305]])",offensive
94310,@USER @USER @USER Snowflakes are liberals,TIN,13,@USER @USER @USER Snowflakes are liberals,13,"tensor([[-0.4206,  0.4463]])",offensive
41844,@USER @USER shit ode,UNT,9,@USER @USER shit ode,9,"tensor([[-0.8697,  0.7829]])",offensive
23460,@USER Why should #SerenaWillams be paying a fine for speaking the truth? She is not responsible for a #coach who apparently was trying to sabotage her - not just the referee...,NOT,43,@USER Why should #SerenaWillams be paying a fine for speaking the truth? She is not responsible for a #coach who apparently was trying to sabotage her - not just the referee...,43,"tensor([[ 0.7739, -0.6235]])",not-offensive
34508,@USER @USER @USER @USER @USER No it's not.  Too many people in and around government want to asset strip the NHS and sell it off to profiteers on an ideological whim. That they're doing this against the will of the British people smacks of arrogance and greed.,NOT,63,@USER @USER @USER @USER @USER No it's not.  Too many people in and around government want to asset strip the NHS and sell it off to profiteers on an ideological whim. That they're doing this against the will of the British people smacks of arrogance and greed.,63,"tensor([[ 0.0484, -0.1005]])",not-offensive
